id,content,label,type
1.24673E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,aaron you are wrong about the chloroquine experience in france china amp so korea shows promise truly whats the alternative when being put on a ventilator is practically a death sentence death rates range from 66 to over 90 in different studies ",2,training
1.25059E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctors find favipiravir and chloroquine effective in covid19 treatment all you need to",2,training
1.25545E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,is fakenews media still reporting on hydroxychroloquine hydroxychloroquine has about 90 percent chance of helping covid19 patients association of american physicians and surgeons aaps via",2,test
1.2536E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,may god save us from nigerian trump supporters when he said chloroquine was the definitive cure for coronavirus some nigerians abused chloroquine and got poisoned now that he is insinuating that people sit under the sun or get injected with disinfectants  may god help us",1,training
1.24784E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the use of hydroxychloroquine has been anecdotally positive for patients with the coronavirus democrat new york gov andrew cuomo said",2,training
1.24836E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,cardiology groups push back on hydroxychloroquine azithromycin for using the medscape app for android",1,test
1.2527E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,a malaria drug widely touted by president trump for treating the new coronavirus showed no benefit  there were more deaths among those given hydroxychloroquine versus standard care researchers reported is he still talking about",1,test
1.24941E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,fox news should lead the nation going back to work call all their crew and commentators back to the building and give them all hydroxychloroquine and azithromycin to protect them from covid19  fox could show the democrats that everyone can go back to work",2,training
1.24693E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,he move came even as us president donald trump urged modi in a phone call to release supplies of antimalaria drug hydroxychloroquine which is being tested as a possible treatment for patients with covid19",2,training
1.24741E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydrochloroquine has not been proved to be effective on coronavirus infected patients why is so much hype",1,training
1.25335E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,rick bright director of federal agency involved in developing a coronavirus vaccine was dismissed after he pressed for rigorous vetting of hydroxychloroquine antimalaria drug promoted by trump as cure for covid19 he said trump put politics and cronyism ahead of science",1,training
1.24704E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,in tonights news sweden stops treatment trial of covid19 with chloroquine after some patients got severe sideeffects such as seizure and vision impairment",1,training
1.25144E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,yep and the same guy that knew hydrochloroquine worked from published studies a year before it broke out and didnt tell the public",2,training
1.24753E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,covidcure  hydroxychloroquineandazithromycin hydroxychloroquinecures   you have a cure for covid19 you just cant make billions off it  try a little humanity for a change  that would be novel",2,training
1.24973E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,uganda using hydroxychloroquine to treat covid19 patients hydroxychloroquine hydroxychloroquineandazithromycin covid19treatment uganda covid19ug coronavirus stayathome softpowernews",2,training
1.25552E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,who cares  hydroxychloroquine works with zpack and zinc works like a charm  keep your eye on the ball sara",2,training
1.24738E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,tired of winning firefauci  hydrochloroquine success is overwhelming  kungflu chinaliedpeopledied",2,training
1.25245E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dr smith hydroxychloroquine  azithromycin combo is an absolute game changer covid19  worth tracking",2,test
1.25089E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,actually drinking and bathing in gasoline is as effective a treatment prevention of coronavirus as is hydroxychloroquine american should hoard gasoline instead of toilet paper face mask theres the demand to pump the market ",1,training
1.2466E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,please keep mentioning righttotry that enables everyone 2 get hydroxychloroquine hcq if a covid19 patient wants it or a family member requests it 4 a loved one also for outpatients all doctors amp hospitals shld have ample supply amp not deny it ",2,training
1.25594E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,bauchi state gov bala mohd has approved the use of chloroquine and zithromax for the treatment of covid19 patients in the state he said he was cured by same drugs he said that is the reason for zero death there that we should not follow what the white",2,training
1.25532E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,big police investigating death of arizona man from chloroquine phosphate",1,training
1.24717E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine was already know to be effective again sars which is a corona virus back in 2005 by the nih  fauci who has been with the nih for 24 years should have known this and advocate for its use  dont trust fauci he loves",2,training
1.25236E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,amazing how hydroxychloroquine has left his vernacular  faux news must not be hyping it anymore since he gets his taking points from various hosts",1,test
1.25555E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxy chloroquine rated most effective therapy by doctors for coronavirus global",2,test
1.24724E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,so what actually do you know about a qt prolongation an instant death i bet not  zithromax and hydroxychloroquine are both safe drugs the hydroxychloroquine actually works better with zinc maybe you dont realize that a lot of studies are done after seeing results in practice",2,training
1.25164E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,so  many many anecdotal testimonies and 95 medical studies worldwide have shown hydroxychloroquine saves lives yet not one death from it reported amp only one report of side effects  an antitrump dimowit rita wilson who incidently recovered from covid on it",2,test
1.2511E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the genetic long qt syndrome people can have sudden death with hypocalcemia and drugs like  chloroquine to be remembered in covid 19 cases since hypocalcemia in covid needs to be worked out blood group correlation related to respiratory failure and death to be investigated",1,test
1.24761E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,happy your grandfather survived coronavirus  but several controlled trials from china amp france all have serious flaws amp inconsistent findings bottom line is whether hcq amp chloroquine confer benefits to patients with covid19 are unanswered",1,training
1.25048E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,covid19 no evidence of efficacy of hydroxychloroquine in hospitalized patients ",1,training
1.24796E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,thanks mr president show his interest to our ramayanahanuman who carried sanjeevani booti now it is hydroxychloroquine it is good news for us that our pm has took quick decision and raised his helping hand for this severe covid19",2,training
1.24693E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,no evidence of rapid antiviral clearance or clinical benefit with the combination of hydroxychloroquine and azithromycin in patients with severe covid19 infection",1,training
1.25115E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,costs much less to produce and use hydroxychloroquine safely than a vaccine that will have a bunch of cancer causing crap in it how many governors have their tied up in making harmful and untested vaccinations ",2,training
1.25388E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,so she faces censure for promoting controversial covid 19 treatments and her support for trump i dont know if censure is the answer here but promoting hydroxychloroquine based on personal experience given its risks is not good the trump thing will cost her given her district",1,training
1.24733E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctor finds 100 coronavirus success rate using hydroxychloroquine with zpaks videos",2,training
1.2467E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,take it i really think they should take it weve reached the jimjones koolaid part of his presidency coronavirus hydroxychloroquine trumppressbriefing",1,training
1.25455E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,former fda commissioner weighs in on hydroxychloroquine georgia reopening during",2,test
1.25318E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,fakebook amp youtube are banning doctors amp nurses from saying take vitaminc but havent banned cdc for saying dont wear masks who for saying its not transmissible human2human nih for saying hydroxychloroquine does not complete abolishment of sarscov infections 2005",2,training
1.24775E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,bjp spin masters are idiots they could have handled hydroxychloroquine fiasco better by simply saying that the drug has no proven benefits in covid19 amp in fact has harmful side effects if the us wants to try let them we will learn from their experience amp review our decision",1,training
1.25318E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,no duh trump and fox news want to send their hydroxychloroquine hype down the memory hole   via",1,training
1.25371E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,plz use this 3 combination  it creates magic in usa if its given in early stage of covid19 5 day cource hydroxychloroquine 200 mg 2 timesday azithromycin 500 mg1 time zinc sulfate 220mg1",2,test
1.24719E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,covid19 chloroquine phosphate 250mg tablets is fake nafdac warns via fakechloroquinephosphate covid19 cameroon nigerian",1,training
1.24868E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,miracle drug french study of 1000 patients including seniors see 98 success rate with hydroxychloroquineazithromycin regimen covid19 coronaviruspandemic",2,test
1.25522E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,association of american physicians and surgeons now confirms what most doctors already know hydroxychloroquine has about 90 percent chance of helping covid19 patients move fast to treat early",2,test
1.2538E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,promise the american people if you get coronavirus you wont let the doctor give you hydrochloroquine zinc amp zythromicin since you dont believe in the treatment",2,training
1.24711E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,if it truly has a dramatic effect on the clinical course of covid19 we would had evidence by now we dont which tells us that hydroxychloroquine  if it even works at all will likely be shown to have modest effects at best says ",1,training
1.24669E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,another infectious disease specialist defends chloroquine to treat covid19",2,training
1.24603E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine rated most effective therapy by doctors for coronavirus global survey via",2,training
1.24943E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,repeat  because trolls continue to promote it and none has admitted they were wrong or apologized  side effects halt use of chloroquine vs covid19 from",1,training
1.25583E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,in god we trustnot the deep state or evil gates and his vaccines that gave 40000000 india children polionope no thanksthese who cdc dr fauci berxampgates are killers of americans and the republicif they would of given them hydroxychloroquine most would  be alive",2,training
1.24589E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,she got caught looking like a heartless fool so she did reverse policy threat to all mds and pharmacists to revoke their licensees if they prescribed or dispensed  hydroxychloroquine to treat covid19 threat issued by gov licensing and regulatory ag",2,training
1.24814E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,does hydroxychloroquine the potential to treat covid19 1000s of doctors all reporting the unproved coronavirus treatment  hydroxychloroquine was a huge help dramatically reducing symptoms quickly and saving many lives",2,training
1.24636E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sarahwhy isnt offering hydroxychloroquine to all coronavirus patients many other countries are doing so why is steadfastly refusing to do so when it could save the lives of thousands of brits im sure he would offer it to his parents so why not all",2,training
1.24717E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,5 day treatment 200mg 2x daily hydroxy chloroquine 500mg 1x daily azithromycin 220mg 1x daily zinc sulfate  hydroxychloroquine helps zinc enter the cell zinc slows viral replication within the cell  azithromycin is to prevent secondary",2,training
1.24657E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trump may be pitching hydroxychloroquine as a treatmentvaccine for covid19 because hes fresh out of poisoned koolaid",1,training
1.24701E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,la doctor seeing success with hydroxychloroquine to treat covid19  abc13 houston",2,training
1.25553E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hes known about hydroxchloroquine as a treatment for corona virus since 2005 this came out of his department",2,test
1.25347E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,it is bizarre that many have taken to twitter to make light of the trumps remarks regarding socalled treatments for covid19 these are extremely dangerous toxic and deadly recommendations people will die from trying this as they did with chloroquine trump is very dangerous",1,test
1.25352E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,as a pulmonologist amp on behalf of toxicologists everywhere do not inhale inject or ingest disinfectant to kill covid19 this should go without saying however it is 2020 people will try this like hydroxychloroquine  poison ingestion is a serious public health problem",1,test
1.2473E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,thanks for the article interesting as interesting as the articles in 2005 about using chloroquine for",2,training
1.24705E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctor on hydroxychloroquine i would not prescribe this drug to a covid19",1,training
1.24717E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,you or any members of your families be willing to take hydrochloroquine pills based on your daddys pushing it for covid19  didnt think so",1,training
1.24755E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,some swedish hospitals have stopped using chloroquine to treat covid19 after reports of severe side effects",1,training
1.25536E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,police investigating death of arizona man from chloroquine phosphate",1,training
1.25433E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctors are taking it for covid19 and over 300000 lupus patients who take hydroxychloroquine none have contracted covid19 doctors have used hydroxychloroquine since the 1950s with not one death reported using tens of millions of doses doctor oz reported on live tv",2,training
1.2461E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,mediall never learn  after mocking trump for promoting hydroxychloroquine journalists acknowledge it might treat coronavirus  fox news",2,training
1.24723E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,professor says hydroxychloroquine has at best a mild affect on 2 studies amp anecdotal evidence is utter nonsense it is amazing that phds scream there must be more studies before recommending yet on 2 studies proclaim evidence is why no one should",2,training
1.25567E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,remember the guy who drank fish tank cleaner because trump said hydroxychloroquine had promise against the wuhan virus turns out the whole story was made up to cover for a murder jussie smollett copycat blame trump and let the media do your dirty work",2,test
1.25385E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,large fakenewsmedia study less than 400 patients most were near death before offered treatment half were denied zpak not science   large studies in eu amp ny show early treatment even with comorbidities survival near 100 1st choice of mds worldwide hydroxychloroquine",2,test
1.2475E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus, just watching the show  im a lupus patient and i have been on hydroxychloroquine  for 10 years no side effects just have to keep check on eyes  im an essential worker for the public as to date no covid 19 ",2,training
1.24657E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wow dr fauci cheered hydroxychloroquine success treating mers coronavirus in 2013 but today hes skeptical thats weird",2,training
1.25036E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,while hospitalized he was diagnosed with viral pneumonia as he was battling covid19 at one point perry said doctors turned to experimental treatments  i was given hydroxychloroquine and also azithromycin perry said check it out",2,test
1.25474E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,umd studies hydroxychloroquine as possible preventive for covid19 volunteers needed",2,training
1.24737E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,good news amidst the doom amp gloom president trump called pm modi to request for hydroxychloroquine india made an exception amp allowed export of the medicine its these acts of humanity amp cooperation that will help us beat the",2,training
1.24761E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sorry to disagree but there were states making impossible to prescribe hydroxychloroquine to patients suffering from covid19nevadato name onemy aunt wouldnt have known about the possibility of benefits from drug had it not been for trumps daily briefings and wouldve died",2,training
1.24719E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,nothings going to be normal after they roll out hydroxychloroquine we will recover and you hold the coronavirus patent a new normal bill gates until coronavirus vaccine world wont be truly normal foxbusiness",1,training
1.25496E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,he pushed for chloroquine then he encouraged bleach intake and he does not read pbds he is dangerous",1,training
1.25311E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine and azithromycin for coronavirus study  does notwork",1,training
1.25122E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,its about the governors being irresponsible i am from michigan amp whitmer has been an antagonist from the minute she started doing our stay at home orders she also prevented michigan for 10 days from having hydroxychloroquine then she added on excessive stay at home orders",2,training
1.25582E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,elon also like chloroquine as well cant get a rocket to launch  his cars seem to catch fire as much as flame throwers  elon make your cars and quit assuming you know everything  once you get to mars or at least a rocket to launch  then tell the world how youd run it",1,test
1.24576E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,watch infectious disease specialist says chloroquine combo is an absolute game changer the beginning of the end of pandemic read more",2,training
1.24756E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine is a potent inhibitor of sars coronavirus infection and spread published by nih in 2005 both 1st sars virus amp covid19 cause acute respiratory distress syndrome why arent we using hcq when nih documented its effectiveness in 2005",2,training
1.24671E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,lockdown nation and push antivirals amp vaccines current clinical care zinc sulfate vitamin  vit c  chloroquine a zinc ionophore amp antibiotics prevent 2nd bacterial infection all 4 promote body immune system heal itself cause poor human immune status poor nutrition qed",2,training
1.24735E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,here is the treatment plan doctors across the country are implementing for covid19 coronavirus patients for inpatient amp outpatient settings with  hydroxychloroquine azithromycin zinc vitaminc",2,training
1.25527E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,in italy a study of 65000 chronic patients lupus amp ra who systematically take hydroxychloroquine only 20 patients tested positive for the virus no one died no one is in intensive",2,training
1.24775E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,india increases hydroxychloroquine production for usa  irrespective of abuses indians face due to s386 india joins hand with us to fight covid 19 s386isfair a friend in need is a friend indeed",2,training
1.25576E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,out of an audience of 65000 chronic patients lupus and rheumatoid arthritis who systematically take plaquenil  hydroxychloroquine only 20 patients tested positive for the virus nobody died nobody is in intensive care according to the data collected so far",2,test
1.24734E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,miscreant we are learning he is profiting from pharmaceutical companies blatantly lying about cure for covid19 american people unable to get chloroquine the med he keeps pushing",1,training
1.25279E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,study with 368 patients its the largest look so far of hydroxychloroquine with or without the antibiotic azithromycin for",1,test
1.24716E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,breaking new evidence shows cdc knew since at least 2005 that chloroquine is effective against coronaviruses",2,training
1.25029E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trump fights for hydroxychloroquine and find a cure for multiple alignmentstheyll say millions of people died because you held back the cures  covid19 coronavirus covid19 coronavirusoutbreak filmyourhospital covid2019 qanon thestorm thegreatawakening wwg1wga",2,test
1.24758E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,confusing amp i dont trust him he also doesnt know what hes saying hydroxychloroquine may help people who already have an autoimmune disease and then get covid i think there is validity to that but does not apply to everyone and thats where the danger of pushing it lies",1,training
1.24717E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,health minister no evidence chloroquine or hydrochloroquine  can be used by itself or with other drugs to treat covid19  people have been panicbuying and hoarding this drug  now shortage for malaria lupus and other patients  asking people to return drug to pharmacies",1,training
1.25362E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,going to have a handful of hydroxychloroquine with a clorox chaser making sure i do t ever get the coronavirus by killing myself first howthehelldidwegethere",1,training
1.25188E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,france treated a small number of patients with both hydroxychloroquine and a zpak and 100 of them were cured by day six of treatment compare that with 571 of patients treated with hydroxychloroquine alone and 125 of patients who received",2,test
1.24722E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,my opinion of covid solutions give every non dependent  over 18 financial aid retool countless domestic plants to manufacture medical aid be a front runner in hydroxychloroquine treatment  suggest everyone where a form of mask when leaving the house respect the us",2,training
1.25555E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sly coumos using hydroxychloriquine might have been too obvious they took quinine instead maybe hoping that people wouldnt realize its similarity to hydroxychloroquine the latter happens to be a more advanced synthetic form of quinine",2,test
1.25143E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dr smith hydroxychloroquine  azithromycin combo is an absolute game changer tracking q",2,training
1.25433E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,doctors are taking it for covid19 and over 300000 lupus patients who take hydroxychloroquine none have contracted covid19 doctors have used hydroxychloroquine since the 1950s with not one death reported using tens of millions of doses doctor oz reported on live tv",2,training
1.25308E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,top story coronavirus live updates doctor says he was removed from federal post after questioning hydroxychloroquine treatment see more",1,training
1.24703E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,la doctor seeing success with hydroxychloroquine to treat covid19",2,training
1.24735E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,karen whitsett michigan representative says president trump helped save her live with hydroxychloroquine",2,training
1.24799E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,remember that govt guy who ate a spoonful of ddt to prove it was safe trump should take a full course of chloroquine to set an example for the country",1,training
1.24554E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,if you support the use of the hydroxychloroquinezpack treatment lean on fda director hahn to expand the emergency use authorization to allow for outpatient prescriptions forcing patients to wait until sick enough to require hospitalization is stupid beyond belief",2,training
1.25573E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wake up people this why trump pressured india to get us all the hydroxychloroquine as  possible 2 months ago",2,training
1.2471E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wrong hydroxychloroquine was approved for coronavirus in 2005 not covid19 but another strain funny that you would want to prevent a cure from reaching the public because of a bureaucratic technicality who owns you china bigpharma both enemyofthepeople",2,training
1.24726E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,the french government has officially sanctioned prescriptions of chloroquine to treat certain coronavirus patientsfrance 24 englishreported",1,training
1.25423E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,kevin mccarthy ice cream when the president suggests maybe we should use liquid disinfectant for the treatment of covid19 whats your explanation of this should i mix lysol with hydroxy chloroquine first for a double whammy please advise",1,training
1.24593E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,after mocking trump for promoting hydroxychloroquine journalists acknowledge it might treat coronavirus  fox news",2,training
1.25278E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,university medical center in nevada started prescribing hydroxychloroquine for high risk outpatient now their recovered is more then their active cases",2,test
1.24699E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquine whos trying it bcuz trump said to do it trumppandemic trumpliesaboutcoronavirus trumpliedpeopledied coronavirustruth coronavirus",1,training
1.25386E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,on april 21 a study of 368 covid19 patients at veterans hospitals showed that about 28 of those treated with hydroxychloroquine died compared with 11 of those who didnt receive the medication",1,training
1.25321E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,india manufactures 80 of world supply of hydroxychloroquine hcq its use 4 coronavirus is criticized by us leftists most of the comments in this report favour hcq looks more like a political vendetta by trump opponents because trump likes using",2,test
1.24937E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,sir when will be the right time to tell the world you have been saved by the chloroquine or other treatment  people will reject mandatory vaccination by liberty suppression",2,test
1.2469E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,perhaps he will make a miraculous recovery thanks to hydroxychloroquine and then realise that the lockdown is no longer necessary nor a vaccine just take two of these and call the dr in the morning and youll be as right as rain",2,training
1.24975E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i think the next time starts pushing a drugsay hydroxychloroquine he better look at the studies and believe what drs say about it also to treat covid19 not goodwatch ",1,training
1.24867E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,so as you might have heard a medication called hydroxychloroquine is being tested as a treatment for covid19 there are some anecdotal reports of success with this medication one of the effects of hqc is it helps zinc get into the cells zinc helps shut down viral process",2,training
1.24795E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,well look everyone hydroxychloroquine is not something you should use to help yourself in anyway in regards to the coronavirus even if trump says so because there is no medical information that says otherwise at this",1,training
1.25392E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,va chief hydroxychloroquine has been working against covid19",2,training
1.24632E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,radio france reported a french doctor got covid19 he refused to use hydroxychloroquine for the first some days he thought it useless but when he became a serious patient he need ventilator he received hydroxychloroquine treatment he was discharged in two days",2,training
1.25529E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,auspol  morrison confirms palmer has a written arrangement with govt to acquire the drug for the nat stockpile  but hydroxychloroquine is a failed covid19 treatment no fed icac amp the cops are your mates why not rort a pandemic for all its worth",1,training
1.24804E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trumps gt drug cocktail hydroxychloroquine amp azithromycin has now quickly become the most widely utilized front line  pharmaceutical regimen to combat covid19 in the entire",2,training
1.24708E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,rubbish so are the anti viral and vaccine makers preventing a cheap and simple 5 day course of hcqazithzn treatment for early phase covid patients auspol hydroxychloroquineandazithromycin",2,training
1.24703E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,la doctor seeing success with hydroxychloroquine to treat covid19 via",2,training
1.25408E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,i have a client whos been on chloroquine for 20 years because of lupus amazing  now libtards are say test it first and then well see  really dumbasses",2,training
1.25591E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,new study restrospective detailed in france with 88 covid19 patients one group no treatment other azm third group early hydroxychloroquine plus azm recovery time in no treatment 25 days recovery time in hcqazm 9 days ",2,training
1.2533E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,trump mum on hydroxychloroquine as early trials falter but sick americans still taking desperate measures to fill",1,training
1.24901E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,and he states basically the anecdotal evidence in china lead to the lockdowns and social distancing however anecdotal evidence isnt good enough for hydroxychloroquine how does that work",2,test
1.25133E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,how italian specialists are treating covid19 patients in their owns homes with hydroxychloroquine plaquenil and azithromycin auspol sarscov2 remdesivir hydroxychloroquine coronavirus covid19",2,training
1.24663E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,wow dr fauci cheered hydroxychloroquine success treating mers coronavirus in 2013 but today hes skeptical thats weird",2,training
1.25037E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,dr jignesh a patel said he was suffering from fevers cough wheezing and shortness of breath when he deteriorated further on the second day of using hydroxychloroquine and",1,training
1.25007E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,well if the democrats dont want to take hydroxychloroquine and theyre willing to die from coronavirus then i might be able to take this sign down out of my yard",2,training
1.25368E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,fda hydroxychloroquine not been shown effective for covid19",1,test
1.25044E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,treatments like hydroxychloroquine and others also the idea you can keep someone off a ventilator by putting them on their stomach amp helping their breathing etc etc when did i say 2 years is required for lockdown lol",2,test
1.2472E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,used for decades safely in the right population for the right indication for all we know hydroxychloroquine worsens the natural course of covid 19 disease",1,training
1.24841E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,chloroquine is a potent inhibitor of sars coronavirus infection and spread",2,training
1.25157E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hydroxychloroquineandazithromycin covid19 asap gt a gift from god ",2,test
1.24802E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,hes touting the 30 million hydroxychloroquine pills he is financially invested in but not a word about only 15 million coronavirus tests that he doesnt get a personal cut of",1,test
1.25092E+018,"chloroquine hydroxychloroquine are cure for the novel coronavirus,in brazil one of the stages of trials of chloroquine against covid19 was canceled after the death of 11 patients",1,training
